,0
7391,11th
7392,from
7393,4-7pm
7394,I
7395,will
7396,be
7397,at
7398,the
7399,Pi
7400,Kapp
7401,Pups
7402,event
7403,at
7404,500
7405,Elmwood
7406,Dr
7407,in
7408,Norman
7409,helping
7410,raise
7411,money
7412,for
7413,mentally
7414,ill
7415,and
7416,handicap
7417,folks
7418,100
7419,zoo
7420,passes
7421,worth
7422,55.00
7423,for
7424,only
7425,a
7426,5.00
7427,donation
7428,to
7429,their
7430,cause
7431,will
7432,be
7433,offered
7434,while
7435,I
7436,am
7437,there
7438,so
7439,come
7440,help
7441,a
7442,great
7443,cause
7444,I
7445,will
7446,be
7447,there
7448,I
7449,will
7450,give
7451,you
7452,100
7453,zoo
7454,passes
7455,worth
7456,55.00
7457,each
7458,for
7459,people
7460,that
7461,donate
7462,$
7463,5.00
7464,to
7465,your
7466,cause
7467,that
7468,day
7469,for
7470,them.https
7471,…
7472,Me-bob
7473,solute
7474,the
7475,troops
7476,Me-staff
7477,member
7478,dump
7479,the
7480,trash
7481,please
7482,Me-
7483,who
7484,do
7485,you
7486,think
7487,did
7488,their
7489,job
7490,right
7491,?
7492,You
7493,?
7494,Bartender
7495,at
7496,@
7497,FallingRockTap
7498,in
7499,Denver
7500,asks
7501,where
7502,we
7503,’
7504,re
7505,from
7506,I
7507,tell
7508,him
7509,OKC
7510,He
7511,jokingly
7512,asks
7513,if
7514,we
7515,’
7516,re
7517,“
7518,teachers.
7519,”
7520,He
7521,then
7522,talks
7523,about
7524,the
7525,teachers
7526,in
7527,Oklahoma
7528,and
7529,how
7530,everyone
7531,here
7532,is
7533,pulling
7534,for
7535,them
7536,Keep
7537,it
7538,up
7539,teachers
7540,!
7541,Lolhttps
7542,…
7543,They
7544,are
7545,so
7546,full
7547,of
7548,shit
7549,#
7550,fixthisshit
7551,…
7552,…
7553,They
7554,are
7555,so
7556,full
7557,of
7558,shit
7559,#
7560,fixthisshit
7561,…
7562,?
7563,story_fbid=1752646254794541
7564,id=506410132751499
7565,…
7566,They
7567,are
7568,so
7569,full
7570,of
7571,shit
7572,#
7573,fixthisshit
7574,…
7575,?
7576,story_fbid=2080193442008465
7577,id=580813935279764
7578,…
7579,New
7580,facebook
7581,cover
7582,Now
7583,get
7584,HR
7585,2603
7586,passed
7587,and
7588,make
7589,sense
7590,of
7591,our
7592,laws
7593,@
7594,DonaldJTrumpJr
7595,You
7596,think
7597,there
7598,’
7599,s
7600,any
7601,chance
7602,whatsoever
7603,that
7604,a
7605,mass
7606,shooters
7607,hateful
7608,Instagram
7609,and
7610,YouTube
7611,channels
7612,would
7613,be
7614,pulled
7615,immediately
7616,if
7617,they
7618,were
7619,NRA
7620,members
7621,as
7622,opposed
7623,to
7624,liberal
7625,Vegan
7626,PETA
7627,activists
7628,?
7629,Asking
7630,for
7631,a
7632,few
7633,million
7634,friends
7635,in
7636,the
7637,@
7638,NRA
7639,Photo
7640,Bomb
7641,News
7642,9.
7643,I
7644,'m
7645,voting
7646,for
7647,@
7648,joe_exotic
7649,Thank
7650,you
7651,sirhttps
7652,…
7653,Love
7654,you
7655,guyshttps
7656,…
7657,?
7658,story_fbid=2487511011275222
7659,id=610688142290861
7660,…
7661,Here
7662,ya
7663,go
7664,Do
7665,n't
7666,talk
7667,shit
7668,?
7669,story_fbid=942878635880940
7670,id=100004764370656
7671,…
7672,This
7673,man
7674,right
7675,here
7676,is
7677,going
7678,to
7679,be
7680,OUR
7681,Secretary
7682,of
7683,Education
7684,and
7685,trust
7686,me
7687,Dr.
7688,@
7689,580DrBeckham
7690,is
7691,going
7692,to
7693,#
7694,fixthisshit
7695,right
7696,along
7697,with
7698,me
7699,so
7700,get
7701,out
7702,and
7703,vote
7704,He
7705,is
7706,a
7707,Superintendent
7708,with
7709,the
7710,plan
7711,to
7712,kick
7713,politics
7714,out
7715,of
7716,#
7717,votethisguyouttoo
7718,#
7719,I
7720,am
7721,honored
7722,to
7723,have
7724,the
7725,respect
7726,of
7727,the
7728,people
7729,to
7730,the
7731,point
7732,they
7733,put
7734,my
7735,name
7736,on
7737,their
7738,signs
7739,and
7740,protest
7741,shirts
7742,I
7743,stand
7744,proud
7745,behind
7746,you
7747,keep
7748,it
7749,up
7750,…
7751,…
7752,I
7753,am
7754,honored
7755,to
7756,have
7757,the
7758,respect
7759,of
7760,the
7761,people
7762,to
7763,the
7764,point
7765,they
7766,put
7767,my
7768,name
7769,on
7770,their
7771,signs
7772,and
7773,protest
7774,shirts
7775,I
7776,stand
7777,proud
7778,behind
7779,you
7780,keep
7781,it
7782,I
7783,am
7784,honored
7785,to
7786,have
7787,the
7788,respect
7789,of
7790,the
7791,people
7792,to
7793,the
7794,point
7795,they
7796,put
7797,my
7798,name
7799,on
7800,their
7801,signs
7802,and
7803,protest
7804,shirts
7805,I
7806,stand
7807,proud
7808,behind
7809,you
7810,keep
7811,it
7812,#
7813,@
7814,joe_exotic
7815,is
7816,the
7817,only
7818,gubernatorial
7819,candidate
7820,supporting
7821,the
7822,teachers
7823,of
7824,Oklahoma
7825,Standing
7826,side
7827,by
7828,side
7829,with
7830,the
7831,men
7832,and
7833,women
7834,that
7835,will
7836,shape
7837,the
7838,future
7839,of
7840,Oklahoma
7841,and
7842,the
7843,world
7844,He
7845,is
7846,the
7847,candidate
7848,that
7849,will
7850,change
7851,Oklahoma
7852,!
7853,#
7854,fixthisshit
7855,You
7856,are
7857,the
7858,manhttps
7859,…
7860,He
7861,is
7862,a
7863,dumb
7864,ass
7865,I
7866,was
7867,there
7868,for
7869,2
7870,days
7871,and
7872,trust
7873,me
7874,the
7875,only
7876,fucking
7877,person
7878,getting
7879,paid
7880,is
7881,him.https
7882,…
7883,Here
7884,’
7885,s
7886,the
7887,link
7888,for
7889,reference
7890,…
7891,One
7892,Libertarian
7893,candidate
7894,is
7895,at
7896,the
7897,Capitol
7898,supporting
7899,teachers
7900,His
7901,name
7902,is
7903,@
7904,joe_exotic
7905,Where
7906,are
7907,the
7908,other
7909,two
7910,?
7911,#
7912,OklahomaTeachersWalkout
7913,#
7914,Election2018
7915,#
7916,fixthisshit
7917,Get
7918,out
7919,there
7920,a
7921,talk
7922,to
7923,the
7924,teachers
7925,I
7926,havehttps
7927,…
7928,I
7929,am
7930,the
7931,only
7932,onehttps
7933,…
7934,He
7935,makes
7936,a
7937,lot
7938,of
7939,assumptions
7940,The
7941,truth
7942,is
7943,there
7944,’
7945,s
7946,something
7947,wrong
7948,with
7949,the
7950,system
7951,and
7952,we
7953,all
7954,know
7955,it
7956,That
7957,’
7958,s
7959,why
7960,there
7961,’
7962,s
7963,such
7964,a
7965,huge
7966,turnout
7967,and
7968,why
7969,Joe
7970,is
7971,able
7972,to
7973,reach
7974,out
7975,to
7976,and
7977,find
7978,common
7979,ground
7980,with
7981,so
7982,many
7983,of
7984,the
7985,people
7986,protesting
7987,Vote
7988,Libertarian
7989,We
7990,have
7991,three
7992,candidates
7993,that
7994,will
7995,be
7996,in
7997,the
7998,primary
7999,this
8000,June
8001,@
8002,joe_exotic
8003,@
8004,okcspowell
8005,@
8006,GovRexLawhorn
8007,#
8008,I
8009,'m
8010,on
8011,the
8012,main
8013,corner
8014,of
8015,23rd
8016,n
8017,Lincoln
8018,Chad
8019,Williams
8020,posted
8021,something
8022,on
8023,Facebook
8024,two
8025,days
8026,ago
8027,calling
8028,teachers
8029,liars
8030,and
8031,saying
8032,they
8033,should
8034,n't
8035,exercise
8036,their
8037,RIGHT
8038,to
8039,protest
8040,@
8041,joe_exotic
8042,is
8043,at
8044,the
8045,Capitol
8046,supporting
8047,teachers
8048,Wasn
8049,’
8050,t
8051,able
8052,to
8053,be
8054,there
8055,I
8056,have
8057,to
8058,admit
8059,that
8060,I
8061,’
8062,m
8063,pretty
8064,ignorant
8065,of
8066,all
8067,the
8068,strange
8069,ways
8070,these
8071,conventions
8072,work
8073,Sounds
8074,pretty
8075,lame
8076,though
8077,I
8078,will
8079,be
8080,at
8081,the
8082,Capitol
8083,supporting
8084,our
8085,teachers
8086,and
8087,students
8088,from
8089,2.30
8090,till
8091,4.00
8092,with
8093,free
8094,shirts
8095,stickers
8096,and
8097,papers
8098,Count
8099,on
8100,ithttps
8101,…
8102,Let
8103,'s
8104,do
8105,it
8106,I
8107,have
8108,no
8109,friends
8110,up
8111,therehttps
8112,…
8113,I
8114,do
8115,n't
8116,know
8117,where
8118,in
8119,the
8120,middle
8121,of
8122,nowhere
8123,Oklahoma
8124,I
8125,am
8126,but
8127,they
8128,know
8129,and
8130,love
8131,I
8132,'m
8133,just
8134,me
8135,it
8136,'s
8137,you
8138,the
8139,people
8140,that
8141,are
8142,greathttps
8143,…
8144,Did
8145,Facebook
8146,sell
8147,my
8148,phone
8149,number
8150,to
8151,the
8152,middle
8153,east
8154,?
8155,If
8156,gotten
8157,more
8158,telemarketing
8159,calls
8160,from
8161,them
8162,in
8163,3
8164,days
8165,then
8166,the
8167,last
8168,20
8169,years
8170,It
8171,'s
8172,our
8173,house
8174,Vote
8175,him
8176,outhttps
8177,…
8178,Never
8179,give
8180,up
8181,on
8182,anything
8183,that
8184,is
8185,important
8186,whether
8187,it
8188,'s
8189,something
8190,for
8191,work
8192,or
8193,something
8194,for
8195,ourselves
8196,there
8197,is
8198,a
8199,truth
8200,that
8201,too
8202,many
8203,miss
8204,persistence
8205,is
8206,so
8207,often
8208,the
8209,key
8210,to
8211,success
8212,@
8213,luisfbruno
8214,@
8215,TheHaraClub
8216,@
8217,RaducioiuMarian
8218,#
8219,PSMyFollows
8220,They
8221,reached
8222,out
8223,to
8224,an
8225,animal
8226,rights
8227,group
8228,to
8229,discredit
8230,me
8231,and
8232,a
8233,stood
8234,up
8235,for
8236,myself
8237,So
8238,now
8239,the
8240,tweet
8241,this
8242,shot
8243,like
8244,their
8245,proud
8246,of
8247,it
8248,So
8249,much
8250,for
8251,all
8252,rights
8253,huh
8254,?
8255,…
8256,If
8257,seeing
8258,what
8259,people
8260,like
8261,@
8262,MaryFallin
8263,has
8264,done
8265,to
8266,our
8267,state
8268,doesn
8269,’
8270,t
8271,make
8272,you
8273,want
8274,@
8275,joe_exotic
8276,to
8277,be
8278,our
8279,governor
8280,then
8281,you
8282,’
8283,re
8284,the
8285,problem
8286,#
8287,votejoeexotic
8288,Check
8289,out
8290,@
8291,joe_exotic
8292,protesting
8293,with
8294,the
8295,teachers
8296,today
8297,!
8298,…
8299,#
8300,fixthisshit
8301,#
8302,oklaedwalkout
8303,#
8304,okleg
8305,#
8306,oklaed
8307,@
8308,oklahomawatch
8309,A
8310,respectful
8311,protest
8312,with
8313,WHOA.https
8314,…
8315,“
8316,Flunk
8317,you
8318,mother
8319,frackers
8320,”
8321,hahaha
8322,2-for-1
8323,with
8324,this
8325,signhttps
8326,…
8327,I
8328,support
8329,our
8330,teachers
8331,and
8332,Behind
8333,you
8334,all
8335,the
8336,wayhttps
8337,…
8338,Yes
8339,this
8340,is
8341,the
8342,only
8343,me
8344,…
8345,Get
8346,your
8347,pens
8348,out
8349,for
8350,@
8351,TheLostOgle
8352,BINGO
8353,!
8354,He
8355,’
8356,s
8357,coming
8358,If
8359,you
8360,caught
8361,me
8362,yesterday
8363,I
8364,was
8365,worth
8366,two
8367,squares
8368,#
8369,okteacherwalkouthttps
8370,…
8371,I
8372,will
8373,be
8374,at
8375,the
8376,State
8377,Capital
8378,around
8379,12.30
8380,to
8381,support
8382,the
8383,teachers
8384,and
8385,students
8386,Oklahoma
8387,#
8388,fixthisshit
8389,Listen
8390,up
8391,been
8392,on
8393,hold
8394,for
8395,over
8396,45
8397,min
8398,with
8399,the
8400,tax
8401,commission
8402,to
8403,see
8404,if
8405,they
8406,get
8407,a
8408,tax
8409,credit
8410,or
8411,re-payed
8412,at
8413,the
8414,end
8415,of
8416,the
8417,year
8418,Still
8419,no
8420,answer
8421,but
8422,either
8423,way
8424,none
8425,of
8426,this
8427,makes
8428,...
8429,…
8430,Oklahoma
8431,#
8432,fixthisshit
8433,Listen
8434,up
8435,been
8436,on
8437,hold
8438,for
8439,over
8440,45
8441,min
8442,with
8443,the
8444,tax
8445,commission
8446,to
8447,see
8448,if
8449,they
8450,get
8451,a
8452,tax
8453,credit
8454,or
8455,re-payed
8456,at
8457,the
8458,end
8459,of
8460,the
8461,year
8462,Still
8463,no
8464,answer
8465,but
8466,either
8467,way
8468,none
8469,...
8470,?
8471,story_fbid=2076484259046050
8472,id=580813935279764
8473,…
8474,Oklahoma
8475,#
8476,fixthisshit
8477,Listen
8478,up
8479,been
8480,on
8481,hold
8482,for
8483,over
8484,45
8485,min
8486,with
8487,the
8488,tax
8489,commission
8490,to
8491,see
8492,if
8493,they
8494,get
8495,a
8496,tax
8497,credit
8498,or
8499,re-payed
8500,at
8501,the
8502,end
8503,of
8504,the
8505,year
8506,Still
8507,no
8508,answer
8509,but
8510,either
8511,way
8512,none
8513,...
8514,?
8515,story_fbid=1749533065105860
8516,id=506410132751499
8517,…
8518,Oklahoma
8519,#
8520,fixthisshit
8521,Listen
8522,up
8523,been
8524,on
8525,hold
8526,for
8527,over
8528,45
8529,min
8530,with
8531,the
8532,tax
8533,commission
8534,to
8535,see
8536,if
8537,they
8538,get
8539,a
8540,tax
8541,credit
8542,or
8543,re-payed
8544,at
8545,the
8546,end
8547,of
8548,the
8549,year
8550,Still
8551,no
8552,answer
8553,but
8554,either
8555,way
8556,none
8557,of
8558,this
8559,makes
8560,...
8561,…
8562,Do
8563,you
8564,realize
8565,that
8566,with
8567,a
8568,6
8569,%
8570,sales
8571,tax
8572,hike
8573,on
8574,fuel
8575,it
8576,just
8577,cost
8578,the
8579,State
8580,aprox
8581,1.2
8582,million
8583,in
8584,just
8585,higher
8586,gas
8587,to
8588,run
8589,school
8590,buses
8591,in
8592,this
8593,State
8594,?
8595,Where
8596,does
8597,any
8598,of
8599,this
8600,make
8601,since
8602,Live
8603,feed
8604,from
8605,Oklahoma
8606,State
8607,Capital
8608,I
8609,think
8610,people
8611,want
8612,a
8613,change
8614,in
8615,politics
8616,here
8617,…
8618,…
8619,#
8620,fixthisshit
8621,Vote
8622,Joe
8623,Exotic
8624,Would
8625,not
8626,have
8627,a
8628,teacher
8629,walkout
8630,today
8631,if
8632,this
8633,State
8634,was
8635,ran
8636,like
8637,a
8638,business
8639,instead
8640,of
8641,a
8642,slush
8643,fund
8644,…
8645,We
8646,did
8647,not
8648,have
8649,to
8650,have
8651,a
8652,teacher
8653,walkout
8654,if
8655,our
8656,State
8657,was
8658,ran
8659,like
8660,a
8661,business
8662,instead
8663,of
8664,a
8665,taxpayer
8666,slush
8667,fund
8668,#
8669,fixthisshit
8670,…
8671,#
8672,fixthisshit
8673,Vote
8674,Joe
8675,Exotic
8676,…
8677,…
8678,Who
8679,follows
8680,me
8681,that
8682,attends
8683,school
8684,at
8685,ECU
8686,OU
8687,OSU
8688,UCO
8689,SWOSU
8690,Murry
8691,State
8692,That
8693,follow
8694,me
8695,?
8696,Oh
8697,Hell
8698,ya
8699,these
8700,things
8701,are
8702,This
8703,is
8704,what
8705,happens
8706,in
8707,Oklahoma
8708,Politics
8709,when
8710,you
8711,speak
8712,your
8713,mind
8714,and
8715,stand
8716,up
8717,for
8718,yourself
8719,When
8720,they
8721,reach
8722,out
8723,and
8724,use
8725,one
8726,of
8727,the
8728,most
8729,evil
8730,organizations
8731,websites
8732,(
8733,Good
8734,...
8735,http
8736,…
8737,This
8738,is
8739,what
8740,happens
8741,in
8742,Oklahoma
8743,Politics
8744,when
8745,you
8746,speak
8747,your
8748,mind
8749,and
8750,stand
8751,up
8752,for
8753,yourself
8754,against
8755,anyone
8756,#
8757,nomorefreedomofspeech
8758,#
8759,votejoeexotic
8760,and
8761,keep
8762,your
8763,rights
8764,to
8765,stand
8766,proud
8767,no
8768,matter
8769,the
8770,cost
8771,http
8772,…
8773,On
8774,my
8775,Joseph
8776,Maldonado
8777,page
8778,on
8779,Facebookhttps
8780,…
8781,Happy
8782,Easter
8783,everyone
8784,Sorry
8785,no
8786,rabbit
8787,you
8788,will
8789,have
8790,to
8791,settle
8792,for
8793,a
8794,Eating
8795,at
8796,the
8797,rib
8798,crib
8799,in
8800,Ada
8801,Yephttps
8802,…
8803,My
8804,prayers
8805,go
8806,out
8807,to
8808,this
8809,Child
8810,and
8811,her
8812,Mom
8813,this
8814,morning
8815,You
8816,fought
8817,on
8818,hell
8819,of
8820,a
8821,fight
8822,kid
8823,I
8824,love
8825,you
8826,may
8827,you
8828,Welcome
8829,our
8830,new
8831,Lion
8832,``
8833,Bubba
8834,''
8835,to
8836,my
8837,kingdom
8838,Oh
8839,mikey
8840,you
8841,little
8842,snake
8843,Attempted
8844,conclusion
8845,to
8846,blackmail
8847,a
8848,candidate
8849,Lol
8850,try
8851,again
8852,dumbass
8853,I
8854,'m
8855,not
8856,that
8857,Come
8858,on
8859,hang
8860,with
8861,4k
8862,followers
8863,we
8864,ca
8865,n't
8866,win
8867,this
8868,?
8869,Get
8870,off
8871,your
8872,butts
8873,and
8874,vote
8875,Pretend
8876,its
8877,election
8878,dayhttps
8879,#
8880,comment-313152
8881,…
8882,Fuck
8883,this
8884,bullshit
8885,raise
8886,my
8887,TAXES
8888,AGAIN
8889,!
8890,!
8891,!
8892,!
8893,Corrupt
8894,politicians
8895,fuck
8896,the
8897,people
8898,outta
8899,their
8900,money
8901,to
8902,give
8903,to
8904,others
8905,!
8906,!
8907,!
8908,@
8909,joe_exotic
8910,fixthisshit
8911,I
8912,’
8913,m
8914,so
8915,pissed
8916,I
8917,’
8918,m
8919,seriously
8920,thinking
8921,of
8922,moving
8923,to
8924,Texas
8925,!
8926,!
8927,Ya
8928,all
8929,go
8930,vote
8931,for
8932,me
8933,so
8934,my
8935,baboon
8936,can
8937,say
8938,he
8939,beat
8940,her
8941,boobs
8942,#
8943,comment-313152
8944,I
8945,am
8946,all
8947,for
8948,losing
8949,but
8950,wtf
8951,is
8952,wrong
8953,with
8954,you
8955,website
8956,it
8957,keeps
8958,changing
8959,the
8960,votes
8961,@
8962,Need
8963,you
8964,all
8965,to
8966,go
8967,vote
8968,for
8969,me
8970,so
8971,I
8972,can
8973,get
8974,this
8975,publicity
8976,for
8977,the
8978,election
8979,#
8980,more-78201
8981,…https
8982,#
8983,more-78201
8984,…
8985,OK
8986,Final
8987,4
8988,go
8989,show
8990,them
8991,who
8992,is
8993,going
8994,to
8995,be
8996,Governorhttps
8997,#
8998,more-78201
8999,…
9000,Attention
9001,We
9002,won
9003,the
9004,last
9005,4
9006,rounds
9007,let
9008,'s
9009,show
9010,them
9011,our
9012,strength
9013,in
9014,being
9015,#
9016,1
9017,again
9018,in
9019,the
9020,final
9021,4
9022,Please
9023,go
9024,vote
9025,and
9026,tell
9027,your
9028,friends
9029,This
9030,is
9031,amazing
9032,publicity
9033,for
9034,this
9035,election
9036,…
9037,…
9038,Attention
9039,We
9040,won
9041,the
9042,last
9043,4
9044,rounds
9045,let
9046,'s
9047,show
9048,them
9049,our
9050,strength
9051,in
9052,being
9053,#
9054,1
9055,again
9056,in
9057,the
9058,final
9059,4
9060,Please
9061,go
9062,vote
9063,and
9064,tell
9065,your
9066,friends
9067,This
9068,is
9069,amazing
9070,publicity
9071,for
9072,this
9073,election
9074,…
9075,?
9076,story_fbid=1745469425512224
9077,id=506410132751499
9078,…
9079,Attention
9080,We
9081,won
9082,the
9083,last
9084,4
9085,rounds
9086,let
9087,'s
9088,show
9089,them
9090,our
9091,strength
9092,in
9093,being
9094,#
9095,1
9096,again
9097,in
9098,the
9099,final
9100,4
9101,Please
9102,go
9103,vote
9104,and
9105,tell
9106,your
9107,friends
9108,This
9109,is
9110,amazing
9111,publicity
9112,for
9113,this
9114,election
9115,…
9116,?
9117,story_fbid=2071770036184139
9118,id=580813935279764
9119,…
9120,The
9121,State
9122,of
9123,Oklahoma
9124,Senate
9125,just
9126,approved
9127,stealing
9128,3/4
9129,of
9130,a
9131,billion
9132,dollars
9133,from
9134,you
9135,as
9136,tax
9137,paying
9138,citizens
9139,Theft
9140,by
9141,taxation
9142,#
9143,fixthisshit
9144,NOTICE
9145,Oklahoma
9146,you
9147,have
9148,today
9149,and
9150,tomorrow
9151,to
9152,go
9153,register
9154,as
9155,a
9156,Libertarian
9157,in
9158,order
9159,to
9160,vote
9161,the
9162,primaries
9163,for
9164,me
9165,#
9166,fixthisshit
9167,#
9168,getrdone
9169,#
9170,fixthisshit
9171,?
9172,story_fbid=939190289583108
9173,id=100004764370656
9174,…
9175,President
9176,Trump
9177,#
9178,fixthisshit
9179,?
9180,story_fbid=939190289583108
9181,id=100004764370656
9182,…
9183,…
9184,President
9185,Trump
9186,#
9187,fixthisshit
9188,…
9189,…
9190,President
9191,Trump
9192,#
9193,fixthisshit
9194,…
9195,?
9196,story_fbid=2070845592943250
9197,id=580813935279764
9198,…
9199,President
9200,Trump
9201,#
9202,fixthisshit
9203,…
9204,?
9205,story_fbid=1744544998938000
9206,id=506410132751499
9207,…
9208,So
9209,Peta
9210,puts
9211,out
9212,a
9213,press
9214,release
9215,wanting
9216,my
9217,inspection
9218,reports
9219,to
9220,embarrass
9221,me
9222,LOL
9223,…
9224,…
9225,So
9226,Peta
9227,puts
9228,out
9229,a
9230,press
9231,release
9232,wanting
9233,my
9234,inspection
9235,reports
9236,to
9237,embarrass
9238,me
9239,LOL
9240,…
9241,?
9242,story_fbid=2070588549635621
9243,id=580813935279764
9244,…
9245,So
9246,Peta
9247,puts
9248,out
9249,a
9250,press
9251,release
9252,wanting
9253,my
9254,inspection
9255,reports
9256,to
9257,embarrass
9258,me
9259,LOL
9260,…
9261,?
9262,story_fbid=1744295358962964
9263,id=506410132751499
9264,…
9265,Yes
9266,guys
9267,and
9268,gals
9269,we
9270,did
9271,it
9272,Now
9273,let
9274,'s
9275,take
9276,an
9277,election
9278,this
9279,easy
9280,...
9281,thank
9282,youhttps
9283,…
9284,I
9285,love
9286,the
9287,chicken
9288,sandwichhttps
9289,…
9290,Out
9291,of
9292,5000
9293,people
9294,on
9295,my
9296,facebook
9297,I
9298,know
9299,we
9300,can
9301,show
9302,them
9303,our
9304,animals
9305,mean
9306,more
9307,than
9308,Basketball
9309,It
9310,will
9311,let
9312,you
9313,vote
9314,again
9315,so
9316,go
9317,tell
9318,a
9319,friend
9320,to
9321,get
9322,on
9323,and
9324,vote
9325,We
9326,need
9327,...
9328,#
9329,more-78158
9330,…
9331,There
9332,is
9333,a
9334,glitch
9335,people
9336,are
9337,saying
9338,it
9339,only
9340,shows
9341,resultshttps
9342,…
9343,OH
9344,Oklahoma
9345,?
9346,http
9347,…
9348,Come
9349,on
9350,guys
9351,all
9352,you
9353,animal
9354,lovers
9355,out
9356,there
9357,can
9358,make
9359,damn
9360,sure
9361,we
9362,win
9363,this
9364,round
9365,Got
9366,vote
9367,and
9368,share
9369,with
9370,other
9371,animal
9372,lovers
9373,#
9374,more-78158
9375,Come
9376,on
9377,guys
9378,all
9379,you
9380,animal
9381,lovers
9382,out
9383,there
9384,can
9385,make
9386,damn
9387,sure
9388,we
9389,win
9390,this
9391,round
9392,Got
9393,vote
9394,and
9395,share
9396,with
9397,other
9398,animal
9399,lovers
9400,#
9401,more-78158
9402,…https
9403,#
9404,more-78158
9405,…
9406,So
9407,because
9408,the
9409,politicians
9410,ca
9411,n't
9412,get
9413,their
9414,shit
9415,together
9416,to
9417,pay
9418,teachers
9419,and
9420,stay
9421,on
9422,a
9423,budget
9424,every
9425,person
9426,that
9427,stays
9428,in
9429,a
9430,hotel
9431,working
9432,from
9433,out
9434,of
9435,town
9436,or
9437,visiting
9438,must
9439,pay
9440,for
9441,their
9442,mistakes
9443,at
9444,$
9445,5.00
9446,per
9447,day
9448,why
9449,not
9450,take
9451,$
9452,5
9453,per
9454,day
9455,out
9456,of
9457,the
9458,elected
9459,officials
9460,checks
9461,?
9462,Our
9463,Society
9464,has
9465,went
9466,to
9467,shit
9468,when
9469,you
9470,have
9471,to
9472,pass
9473,a
9474,law
9475,to
9476,allow
9477,Free
9478,Range
9479,Parenting
9480,What
9481,the
9482,fuck
9483,next
9484,#
9485,fixthisshit
9486,#
9487,votejoeexotic
9488,http
9489,?
9490,id=54020213
9491,…http
9492,?
9493,id=54020213
9494,…
9495,Our
9496,Society
9497,has
9498,went
9499,to
9500,shit
9501,when
9502,you
9503,have
9504,to
9505,pass
9506,a
9507,law
9508,to
9509,allow
9510,Free
9511,Range
9512,Parenting
9513,What
9514,the
9515,fuck
9516,next
9517,#
9518,fixthisshit
9519,#
9520,votejoeexotichttp
9521,?
9522,id=54020213
9523,…
9524,So
9525,make
9526,the
9527,State
9528,start
9529,verifying
9530,if
9531,someone
9532,applies
9533,for
9534,a
9535,job
9536,and
9537,if
9538,they
9539,were
9540,hired
9541,and
9542,didnt
9543,take
9544,the
9545,job
9546,just
9547,so
9548,they
9549,could
9550,say
9551,they
9552,applied
9553,to
9554,stay
9555,on
9556,unemployment
9557,and
9558,kick
9559,them
9560,fuckers
9561,off
9562,and
9563,save
9564,aprox
9565,89
9566,million
9567,a
9568,year
9569,and
9570,pay
9571,the
9572,teachers
9573,with
9574,lazy
9575,asses
9576,money
9577,This
9578,tax
9579,bill
9580,screws
9581,the
9582,public
9583,once
9584,again
9585,and
9586,does
9587,nothing
9588,for
9589,Oklahoma
9590,Got
9591,some
9592,pretty
9593,cool
9594,friends
9595,out
9596,there
9597,that
9598,support
9599,me
9600,and
9601,tag
9602,me
9603,in
9604,their
9605,I
9606,got
9607,this
9608,if
9609,you
9610,all
9611,get
9612,behind
9613,mehttps
9614,…
9615,Hey
9616,Trump
9617,Ship
9618,me
9619,some
9620,Americans
9621,that
9622,want
9623,to
9624,work
9625,for
9626,a
9627,living
9628,or
9629,bring
9630,back
9631,the
9632,Mexican
9633,'s
9634,Something
9635,has
9636,to
9637,change
9638,Hired
9639,4
9640,this
9641,morning
9642,and
9643,they
9644,already
9645,quit
9646,and
9647,we
9648,did
9649,n't
9650,even
9651,work
9652,hard
9653,yet
9654,Am
9655,I
9656,politically
9657,correct
9658,?
9659,Hell
9660,no
9661,Do
9662,I
9663,want
9664,to
9665,be
9666,?
9667,Hell
9668,no
9669,I
9670,am
9671,one
9672,of
9673,you
9674,not
9675,one
9676,of
9677,them
9678,and
9679,that
9680,is
9681,what
9682,it
9683,is
9684,going
9685,to
9686,take
9687,to
9688,change
9689,things
9690,Got
9691,a
9692,big
9693,enough
9694,mouth
9695,to
9696,do
9697,it
9698,also
9699,You
9700,can
9701,count
9702,on
9703,it
9704,because
9705,they
9706,are
9707,no
9708,friends
9709,of
9710,mine
9711,You
9712,people
9713,out
9714,here
9715,are
9716,all
9717,that
9718,matters
9719,to
9720,mehttps
9721,…
9722,You
9723,bet
9724,we
9725,will
9726,…
9727,Thankshttps
9728,…
9729,Once
9730,the
9731,31st
9732,is
9733,past
9734,watch
9735,me
9736,work
9737,This
9738,is
9739,going
9740,to
9741,be
9742,the
9743,biggest
9744,campaign
9745,you
9746,have
9747,seenhttps
9748,…
9749,All
9750,they
9751,need
9752,to
9753,do
9754,is
9755,ask
9756,why
9757,people
9758,like
9759,Todd
9760,Lamb
9761,loaning
9762,his
9763,campaign
9764,800k
9765,for
9766,a
9767,governor
9768,job
9769,for
9770,128k
9771,if
9772,special
9773,interests
9774,groups
9775,were
9776,not
9777,too
9778,prioritizedhttps
9779,…
9780,How
9781,many
9782,broke
9783,ass
9784,people
9785,want
9786,the
9787,rich
9788,ass
9789,people
9790,out
9791,of
9792,office
9793,?
9794,#
9795,fixthisshit
9796,#
9797,votejoeexotic
9798,How
9799,do
9800,you
9801,feel
9802,about
9803,raising
9804,the
9805,gun
9806,age
9807,to
9808,21
9809,?
9810,You
9811,can
9812,vote
9813,at
9814,18
9815,you
9816,can
